,VCF0009z,VCF0004,VCF0706,VCF0707,VCF0708,VCF0301
543,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
544,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
545,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
546,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
547,1.0,1948.0,2. Republican,,,
548,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
549,1.0,1948.0,1. Democrat,,,
550,1.0,1948.0,1. Democrat,,,
551,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
552,1.0,1948.0,2. Republican,,,
553,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
554,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
555,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
556,1.0,1948.0,,,,
557,1.0,1948.0,2. Republican,,,
558,1.0,1948.0,1. Democrat,,,
559,1.0,1948.0,2. Republican,,,
560,1.0,1948.0,2. Republican,,,
561,1.0,1948.0,1. Democrat,,,
562,1.0,1948.0,1. Democrat,,,
563,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
564,1.0,1948.0,2. Republican,,,
565,1.0,1948.0,2. Republican,,,
566,1.0,1948.0,1. Democrat,,,
567,1.0,1948.0,2. Republican,,,
568,1.0,1948.0,2. Republican,,,
569,1.0,1948.0,1. Democrat,,,
570,1.0,1948.0,1. Democrat,,,
571,1.0,1948.0,2. Republican,,,
572,1.0,1948.0,,,,
573,1.0,1948.0,2. Republican,,,
574,1.0,1948.0,,,,
575,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
576,1.0,1948.0,2. Republican,,,
577,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
578,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
579,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
580,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
581,1.0,1948.0,1. Democrat,,,
582,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
583,1.0,1948.0,1. Democrat,,,
584,1.0,1948.0,1. Democrat,,,
585,1.0,1948.0,1. Democrat,,,
586,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
587,1.0,1948.0,1. Democrat,,,
588,1.0,1948.0,4. Other (incl. 3d/minor party candidates and write-ins),,,
589,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
590,1.0,1948.0,2. Republican,,,
591,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
592,1.0,1948.0,1. Democrat,,,
593,1.0,1948.0,1. Democrat,,,
594,1.0,1948.0,1. Democrat,,,
595,1.0,1948.0,1. Democrat,,,
596,1.0,1948.0,1. Democrat,,,
597,1.0,1948.0,2. Republican,,,
598,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
599,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
600,1.0,1948.0,2. Republican,,,
601,1.0,1948.0,1. Democrat,,,
602,1.0,1948.0,1. Democrat,,,
603,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
604,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
605,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
606,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
607,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
608,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
609,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
610,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
611,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
612,1.0,1948.0,1. Democrat,,,
613,1.0,1948.0,2. Republican,,,
614,1.0,1948.0,1. Democrat,,,
615,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
616,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
617,1.0,1948.0,1. Democrat,,,
618,1.0,1948.0,2. Republican,,,
619,1.0,1948.0,1. Democrat,,,
620,1.0,1948.0,1. Democrat,,,
621,1.0,1948.0,1. Democrat,,,
622,1.0,1948.0,1. Democrat,,,
623,1.0,1948.0,1. Democrat,,,
624,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
625,1.0,1948.0,2. Republican,,,
626,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
627,1.0,1948.0,1. Democrat,,,
628,1.0,1948.0,1. Democrat,,,
629,1.0,1948.0,2. Republican,,,
630,1.0,1948.0,1. Democrat,,,
631,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
632,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
633,1.0,1948.0,2. Republican,,,
634,1.0,1948.0,,,,
635,1.0,1948.0,2. Republican,,,
636,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
637,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
638,1.0,1948.0,2. Republican,,,
639,1.0,1948.0,2. Republican,,,
640,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
641,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
642,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
643,1.0,1948.0,1. Democrat,,,
644,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
645,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
646,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
647,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
648,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
649,1.0,1948.0,1. Democrat,,,
650,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
651,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
652,1.0,1948.0,1. Democrat,,,
653,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
654,1.0,1948.0,2. Republican,,,
655,1.0,1948.0,1. Democrat,,,
656,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
657,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
658,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
659,1.0,1948.0,7. Did not vote or voted but not for president (exc.1972),,,
660,1.0,1948.0,1. Democrat,,,
661,1.0,1948.0,1. Democrat,,,
662,1.0,1952.0,2. Republican,1. Democrat,2. Republican,6. Weak Republican
663,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,5. Independent - Republican
664,1.0,1952.0,2. Republican,2. Republican,2. Republican,4. Independent - Independent
665,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
666,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
667,1.0,1952.0,2. Republican,2. Republican,2. Republican,3. Independent - Democrat
668,1.0,1952.0,2. Republican,,,4. Independent - Independent
669,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
670,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
671,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
672,1.0,1952.0,2. Republican,1. Democrat,2. Republican,2. Weak Democrat
673,1.0,1952.0,2. Republican,1. Democrat,1. Democrat,7. Strong Republican
674,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
675,1.0,1952.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
676,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,7. Strong Republican
677,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
678,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
679,1.0,1952.0,1. Democrat,2. Republican,,1. Strong Democrat
680,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
681,1.0,1952.0,1. Democrat,1. Democrat,,2. Weak Democrat
682,1.0,1952.0,,,,6. Weak Republican
683,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
684,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
685,1.0,1952.0,1. Democrat,2. Republican,2. Republican,3. Independent - Democrat
686,1.0,1952.0,,,,
687,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
688,1.0,1952.0,2. Republican,2. Republican,,3. Independent - Democrat
689,1.0,1952.0,,,,7. Strong Republican
690,1.0,1952.0,1. Democrat,1. Democrat,,2. Weak Democrat
691,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
692,1.0,1952.0,,,,2. Weak Democrat
693,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
694,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
695,1.0,1952.0,,,1. Democrat,1. Strong Democrat
696,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
697,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
698,1.0,1952.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
699,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
700,1.0,1952.0,4. Other (incl. 3d/minor party candidates and write-ins),1. Democrat,1. Democrat,3. Independent - Democrat
701,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
702,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
703,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
704,1.0,1952.0,,,,6. Weak Republican
705,1.0,1952.0,2. Republican,,,4. Independent - Independent
706,1.0,1952.0,,,,6. Weak Republican
707,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
708,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
709,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
710,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
711,1.0,1952.0,2. Republican,1. Democrat,2. Republican,4. Independent - Independent
712,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
713,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
714,1.0,1952.0,1. Democrat,,1. Democrat,2. Weak Democrat
715,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
716,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
717,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
718,1.0,1952.0,2. Republican,,,3. Independent - Democrat
719,1.0,1952.0,2. Republican,2. Republican,,7. Strong Republican
720,1.0,1952.0,,,,1. Strong Democrat
721,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
722,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
723,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
724,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
725,1.0,1952.0,,,,2. Weak Democrat
726,1.0,1952.0,2. Republican,2. Republican,2. Republican,3. Independent - Democrat
727,1.0,1952.0,,,,1. Strong Democrat
728,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
729,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
730,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
731,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
732,1.0,1952.0,1. Democrat,2. Republican,,5. Independent - Republican
733,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
734,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
735,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
736,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
737,1.0,1952.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
738,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,
739,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
740,1.0,1952.0,2. Republican,,2. Republican,3. Independent - Democrat
741,1.0,1952.0,2. Republican,1. Democrat,,6. Weak Republican
742,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
743,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
744,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
745,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
746,1.0,1952.0,,,,4. Independent - Independent
747,1.0,1952.0,1. Democrat,,,2. Weak Democrat
748,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
749,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
750,1.0,1952.0,,,,7. Strong Republican
751,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
752,1.0,1952.0,2. Republican,,2. Republican,7. Strong Republican
753,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
754,1.0,1952.0,1. Democrat,1. Democrat,,1. Strong Democrat
755,1.0,1952.0,2. Republican,,2. Republican,6. Weak Republican
756,1.0,1952.0,2. Republican,2. Republican,2. Republican,3. Independent - Democrat
757,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
758,1.0,1952.0,,,,1. Strong Democrat
759,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
760,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
761,1.0,1952.0,1. Democrat,2. Republican,1. Democrat,1. Strong Democrat
762,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
763,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,
764,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
765,1.0,1952.0,,,,2. Weak Democrat
766,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
767,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
768,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,5. Independent - Republican
769,1.0,1952.0,,,,6. Weak Republican
770,1.0,1952.0,2. Republican,,2. Republican,5. Independent - Republican
771,1.0,1952.0,2. Republican,2. Republican,,7. Strong Republican
772,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
773,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
774,1.0,1952.0,,,,2. Weak Democrat
775,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
776,1.0,1952.0,1. Democrat,,,5. Independent - Republican
777,1.0,1952.0,,,,4. Independent - Independent
778,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
779,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
780,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
781,1.0,1952.0,1. Democrat,,,2. Weak Democrat
782,1.0,1952.0,2. Republican,1. Democrat,,1. Strong Democrat
783,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
784,1.0,1952.0,2. Republican,2. Republican,,
785,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
786,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
787,1.0,1952.0,,,,7. Strong Republican
788,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
789,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
790,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
791,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
792,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,7. Strong Republican
793,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
794,1.0,1952.0,,,,7. Strong Republican
795,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
796,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
797,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
798,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
799,1.0,1952.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
800,1.0,1952.0,,,,7. Strong Republican
801,1.0,1952.0,1. Democrat,2. Republican,1. Democrat,3. Independent - Democrat
802,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
803,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
804,1.0,1952.0,1. Democrat,,,2. Weak Democrat
805,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
806,1.0,1952.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
807,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
808,1.0,1952.0,1. Democrat,1. Democrat,2. Republican,3. Independent - Democrat
809,1.0,1952.0,1. Democrat,1. Democrat,,3. Independent - Democrat
810,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
811,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
812,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
813,1.0,1952.0,2. Republican,1. Democrat,2. Republican,2. Weak Democrat
814,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
815,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
816,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
817,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
818,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
819,1.0,1952.0,,,,6. Weak Republican
820,1.0,1952.0,2. Republican,,,6. Weak Republican
821,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
822,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
823,1.0,1952.0,2. Republican,2. Republican,2. Republican,
824,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
825,1.0,1952.0,1. Democrat,1. Democrat,,1. Strong Democrat
826,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
827,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
828,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
829,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
830,1.0,1952.0,2. Republican,2. Republican,,7. Strong Republican
831,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
832,1.0,1952.0,2. Republican,2. Republican,,4. Independent - Independent
833,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
834,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
835,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
836,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
837,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
838,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
839,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
840,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,
841,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
842,1.0,1952.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
843,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
844,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
845,1.0,1952.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
846,1.0,1952.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
847,1.0,1952.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
848,1.0,1952.0,2. Republican,1. Democrat,1. Democrat,7. Strong Republican
849,1.0,1952.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
850,1.0,1952.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
